5921;5921; 0.47;0
5931;5931; 0.47;0
5941;5941; 0.47;0
5951;5951; 0.47;0
5961;5961; 0.48;0
5971;5971; 0.49;0
5981;5981; 0.50;0
5991;5991; 0.49;0
6001;6001; 0.48;0
6011;6011; 0.48;0
6021;6021; 0.48;0
6031;6031; 0.48;0
6041;6041; 0.50;0
6051;6051; 0.50;0
6061;6061; 0.50;0
6071;6071; 0.50;0
6081;6081; 0.52;0
6091;6091; 0.50;0
6101;6101; 0.50;0
6111;6111; 0.50;0
6121;6121; 0.50;0
6131;6131; 0.51;0
6141;6141; 0.51;0
6151;6151; 0.51;0
6161;6161; 0.51;0
6171;6171; 0.52;0
6181;6181; 0.52;0
6191;6191; 0.51;0
6201;6201; 0.68;0
6211;6211; 0.67;0
6221;6221; 0.53;0
6231;6231; 0.52;0
6241;6241; 0.53;0
6251;6251; 0.53;0
6261;6261; 0.57;0
6271;6271; 1.16;0
6281;6281; 0.62;0
6291;6291; 0.68;0
6301;6301; 0.65;0
6311;6311; 0.55;0
6321;6321; 0.57;0
6331;6331; 0.55;0
6341;6341; 0.57;0
6351;6351; 0.58;0
6361;6361; 0.67;0
6371;6371; 0.56;0
6381;6381; 0.55;0
6391;6391; 0.55;0
6401;6401; 0.55;0
6411;6411; 0.56;0
6421;6421; 0.56;0
6431;6431; 0.55;0
6441;6441; 0.56;0
6451;6451; 0.56;0
6461;6461; 0.61;0
6471;6471; 0.58;0
6481;6481; 0.57;0
6491;6491; 0.57;0
6501;6501; 0.58;0
6511;6511; 0.58;0
6521;6521; 0.58;0
6531;6531; 0.57;0
6541;6541; 0.59;0
6551;6551; 0.60;0
6561;6561; 0.58;0
6571;6571; 0.61;0
6581;6581; 0.63;0
6591;6591; 0.85;0
6601;6601; 0.60;0
6611;6611; 0.60;0
6621;6621; 0.62;0
6631;6631; 0.60;0
6641;6641; 0.59;0
6651;6651; 0.61;0
6661;6661; 0.60;0
6671;6671; 0.60;0
6681;6681; 0.63;0
6691;6691; 0.66;0
6701;6701; 0.61;0
6711;6711; 0.61;0
6721;6721; 0.63;0
6731;6731; 0.61;0
6741;6741; 0.62;0
6751;6751; 0.64;0
6761;6761; 0.62;0
6771;6771; 0.64;0
6781;6781; 0.63;0
6791;6791; 0.63;0
6801;6801; 0.63;0
6811;6811; 0.64;0
6821;6821; 0.63;0
6831;6831; 0.63;0
6841;6841; 0.64;0
6851;6851; 0.65;0
6861;6861; 0.65;0
6871;6871; 0.69;0
6881;6881; 0.65;0
6891;6891; 0.65;0
6901;6901; 0.65;0
6911;6911; 0.65;0
6921;6921; 0.66;0
6931;6931; 0.68;0
6941;6941; 0.66;0
6951;6951; 0.67;0
6961;6961; 0.66;0
6971;6971; 0.67;0
6981;6981; 0.69;0
6991;6991; 0.67;0
7001;7001; 0.69;0
7011;7011; 0.69;0
7021;7021; 0.69;0
7031;7031; 0.68;0
7041;7041; 0.71;0
7051;7051; 0.73;0
7061;7061; 0.73;0
7071;7071; 0.68;0
7081;7081; 0.68;0
7091;7091; 0.81;0
7101;7101; 0.71;0
7111;7111; 0.71;0
7121;7121; 0.70;0
7131;7131; 0.70;0
7141;7141; 0.72;0
7151;7151; 0.71;0
7161;7161; 0.76;0
7171;7171; 0.70;0
7181;7181; 0.71;0
7191;7191; 0.71;0
7201;7201; 0.71;0
7211;7211; 0.72;0
7221;7221; 0.72;0
7231;7231; 0.73;0
7241;7241; 0.72;0
7251;7251; 0.72;0
7261;7261; 0.74;0
7271;7271; 0.73;0
7281;7281; 0.80;0
7291;7291; 0.74;0
7301;7301; 0.74;0
7311;7311; 0.74;0
7321;7321; 0.74;0
7331;7331; 0.74;0
7341;7341; 0.74;0
7351;7351; 0.78;0
7361;7361; 0.77;0
7371;7371; 0.78;0
7381;7381; 0.80;0
7391;7391; 0.81;0
7401;7401; 0.81;0
7411;7411; 0.76;0
7421;7421; 0.87;0
7431;7431; 0.82;0
7441;7441; 0.86;0
7451;7451; 0.79;0
7461;7461; 0.77;0
7471;7471; 1.09;0
7481;7481; 0.80;0
7491;7491; 0.79;0
7501;7501; 0.81;0
7511;7511; 0.79;0
7521;7521; 1.21;0
7531;7531; 0.78;0
7541;7541; 0.80;0
7551;7551; 1.00;0
7561;7561; 1.08;0
7571;7571; 0.86;0
7581;7581; 0.85;0
7591;7591; 0.85;0
7601;7601; 0.95;0
7611;7611; 0.96;0
7621;7621; 0.87;0
7631;7631; 1.99;0
7641;7641; 1.31;0
7651;7651; 1.47;0
7661;7661; 1.92;0
7671;7671; 0.96;0
7681;7681; 1.01;0
7691;7691; 0.87;0
7701;7701; 0.87;0
7711;7711; 0.95;0
7721;7721; 1.42;0
7731;7731; 0.92;0
7741;7741; 0.88;0
7751;7751; 1.87;0
7761;7761; 1.15;0
7771;7771; 1.00;0
7781;7781; 0.93;0
7791;7791; 0.92;0
7801;7801; 0.90;0
7811;7811; 0.91;0
7821;7821; 0.90;0
7831;7831; 0.99;0
7841;7841; 0.90;0
7851;7851; 0.92;0
7861;7861; 0.90;0
7871;7871; 0.96;0
7881;7881; 0.95;0
7891;7891; 0.97;0
7901;7901; 0.93;0
7911;7911; 0.94;0
7921;7921; 1.07;0
7931;7931; 0.97;0
7941;7941; 0.96;0
7951;7951; 0.95;0
7961;7961; 1.04;0
7971;7971; 0.98;0
7981;7981; 0.97;0
7991;7991; 0.98;0
8001;8001; 1.03;0
8011;8011; 1.44;0
8021;8021; 1.25;0
8031;8031; 0.98;0
8041;8041; 1.08;0
8051;8051; 0.98;0
8061;8061; 1.05;0
8071;8071; 1.42;0
8081;8081; 0.99;0
8091;8091; 1.07;0
8101;8101; 1.08;0
8111;8111; 1.21;0
8121;8121; 1.07;0
8131;8131; 1.02;0
8141;8141; 1.02;0
8151;8151; 1.13;0
8161;8161; 1.08;0
8171;8171; 1.16;0
8181;8181; 1.10;0
8191;8191; 1.23;0
8201;8201; 1.09;0
8211;8211; 1.10;0
8221;8221; 1.16;0
8231;8231; 1.11;0
8241;8241; 1.07;0
8251;8251; 1.07;0
8261;8261; 1.11;0
8271;8271; 1.09;0
8281;8281; 1.10;0
8291;8291; 1.07;0
8301;8301; 1.16;0
8311;8311; 1.07;0
8321;8321; 1.09;0
8331;8331; 1.12;0
8341;8341; 1.25;0
8351;8351; 1.07;0
8361;8361; 1.09;0
8371;8371; 1.11;0
8381;8381; 1.17;0
8391;8391; 1.13;0
8401;8401; 1.13;0
8411;8411; 1.16;0
8421;8421; 1.12;0
8431;8431; 1.10;0
8441;8441; 1.14;0
8451;8451; 1.26;0
8461;8461; 1.14;0
8471;8471; 1.11;0
8481;8481; 1.11;0
8491;8491; 1.18;0
8501;8501; 1.15;0
8511;8511; 1.14;0
8521;8521; 1.59;0
8531;8531; 1.52;0
8541;8541; 1.21;0
8551;8551; 1.28;0
8561;8561; 1.16;0
8571;8571; 1.13;0
8581;8581; 1.14;0
8591;8591; 1.19;0
8601;8601; 1.15;0
8611;8611; 1.15;0
8621;8621; 1.22;0
8631;8631; 1.17;0
8641;8641; 1.16;0
8651;8651; 1.20;0
8661;8661; 1.24;0
8671;8671; 1.15;0
8681;8681; 1.17;0
8691;8691; 1.22;0
8701;8701; 1.21;0
8711;8711; 1.18;0
8721;8721; 1.18;0
8731;8731; 1.31;0
8741;8741; 1.24;0
8751;8751; 1.19;0
8761;8761; 1.34;0
8771;8771; 1.24;0
8781;8781; 1.19;0
8791;8791; 1.28;0
8801;8801; 1.20;0
8811;8811; 1.20;0
8821;8821; 1.20;0
8831;8831; 1.29;0
8841;8841; 1.23;0
8851;8851; 1.23;0
8861;8861; 1.29;0
8871;8871; 1.24;0
8881;8881; 1.23;0
8891;8891; 1.27;0
8901;8901; 1.23;0
8911;8911; 1.30;0
8921;8921; 1.54;0
8931;8931; 1.29;0
8941;8941; 1.27;0
8951;8951; 1.32;0
8961;8961; 1.36;0
